ZIP Code,Type,State FIPS,Preferred name,Alternate names,Population (2019),Housing units (2019),Median family income (2019),MFI percentile (2019),Latitude,Longitude,Land area,Water area
56556,standard,27,"Mcintosh, MN",,"1,050",518,"$71,083",54,47.662998,-95.879997,98.573,2.153
56557,standard,27,"Mahnomen, MN",Beaulieu,"2,903","1,247","$52,237",19,47.317001,-95.794998,246.062,7.17
56560,standard,27,"Moorhead, MN",Kragnes,"44,321","18,443","$81,348",70,46.841999,-96.736,158.28,0
56561,PO box,27,"Moorhead, MN",,,,,,,,,
56562,standard,27,"Moorhead, MN",Concordia College,,,,,,,,
56563,standard,27,"Moorhead, MN",Moorhead State University,,,,,,,,
56565,standard,27,"Nashua, MN",,103,28,"$61,250",36,46.049999,-96.297997,28.782,0
56566,standard,27,"Naytahwaush, MN",,584,291,"$30,625",1,47.238998,-95.612999,17.95,3.695
56567,standard,27,"New York Mills, MN","New York Mls, Butler","3,238","1,581","$72,083",56,46.549999,-95.374001,148.089,2.208
56568,standard,27,"Nielsville, MN",,179,89,,,47.535,-96.763,33.583,0.039
56569,standard,27,"Ogema, MN",,"1,297",815,"$52,500",20,47.074001,-95.860001,126.311,8.653
56570,standard,27,"Osage, MN",Snellman,"1,289",926,"$60,550",34,46.917999,-95.366997,97.451,8.947
56571,standard,27,"Ottertail, MN",,"1,863","1,465","$69,861",52,46.433998,-95.542999,46.043,18.839
56572,standard,27,"Pelican Rapids, MN","Pel Rapids, Cormorant","5,323","3,897","$71,279",55,46.602001,-96.073997,163.813,34.168
56573,standard,27,"Perham, MN",,"6,273","3,673","$75,529",62,46.618999,-95.547997,138.157,18.203
56574,standard,27,"Perley, MN",,220,126,"$82,188",71,47.202,-96.713997,59.006,0.572
56575,standard,27,"Ponsford, MN",,771,619,"$48,056",13,47.042,-95.434998,150.292,14.311
56576,standard,27,"Richville, MN",Basswood,849,825,"$70,000",53,46.463001,-95.698997,39.492,15.351
56577,PO box,27,"Richwood, MN",,7,6,,,46.973999,-95.803001,0.304,0.107
56578,standard,27,"Rochert, MN",,778,654,"$90,500",79,46.941002,-95.640999,68.68,16.243
56579,standard,27,"Rothsay, MN",,"1,162",587,"$71,944",56,46.464001,-96.338997,195.789,0.816
56580,standard,27,"Sabin, MN",Baker,"1,380",562,"$89,063",78,46.736,-96.603996,63.515,0.075
56581,standard,27,"Shelly, MN",,215,152,"$70,625",54,47.462002,-96.762001,39.662,0.112
56583,standard,27,"Tintah, MN","Tenney, Campbell, Charlesville",145,71,"$70,625",54,46.011002,-96.411003,80.139,0
56584,standard,27,"Twin Valley, MN","Faith, Fossum, Syre","1,412",744,"$70,000",53,47.223999,-96.237,136.208,0.998
56585,standard,27,"Ulen, MN",,"1,039",474,"$70,625",54,47.088001,-96.246002,117.451,0.201
56586,standard,27,"Underwood, MN",Maine,"1,881","1,316","$77,031",64,46.318001,-95.831001,71.923,12.954
56587,standard,27,"Vergas, MN",,"1,353","1,122","$78,036",66,46.637001,-95.857002,57.281,9.254
56588,standard,27,"Vining, MN",,449,394,"$69,861",52,46.209,-95.497002,52.939,4.815
56589,standard,27,"Waubun, MN",,"2,152","1,482","$57,125",28,47.167,-95.746002,246.649,21.537
56590,standard,27,"Wendell, MN",,284,177,"$72,188",56,46.049999,-96.153,77.366,2.021
56591,PO box,27,"White Earth, MN",,202,58,"$36,250",3,47.085999,-95.842003,0.864,0.06
56592,standard,27,"Winger, MN",,479,234,"$73,125",58,47.537998,-96.009003,58.479,1.019
56593,PO box,27,"Wolf Lake, MN",,0,4,,,46.804001,-95.352997,0.018,0
56594,standard,27,"Wolverton, MN",,467,213,"$74,333",60,46.548,-96.642998,95.568,0
56601,standard,27,"Bemidji, MN","Turtle River, Wilton, Grant Valley, Jones, Northern, Nymore, Port Hope, Sugar Bush, Ten Lake","34,785","15,915","$69,712",52,47.507,-94.863998,365.863,51.106
56619,PO box,27,"Bemidji, MN",,,,,,,,,
56621,standard,27,"Bagley, MN","Copley, Ebro, Falk, Nora, Popple, Zerkel","4,840","2,384","$61,481",36,47.418999,-95.413002,313.544,9.014
56623,standard,27,"Baudette, MN","Pitt, Border, Carp, Clementson, Hackett, Spooner","2,759","2,250","$62,857",39,48.597,-94.600998,473.176,14.02
56626,standard,27,"Bena, MN",,258,266,"$42,760",8,47.320999,-94.246002,57.685,7.445
56627,standard,27,"Big Falls, MN","Grand Falls, Nett River",246,369,"$40,750",6,48.256001,-94.070999,842.024,1.002
56628,standard,27,"Bigfork, MN",Stokes,"1,631","1,846","$56,194",26,47.694,-93.589996,249.605,24.527
56629,PO box,27,"Birchdale, MN","Indus, Manitou",254,228,"$69,196",51,48.544998,-94.101997,248.842,1.697
56630,standard,27,"Blackduck, MN","Alvwood, Battle River, Birch, Cormant, Funkley, Hornet, Langor, Moose Park, Ponemah, Quiring, Summit","2,204","1,202","$52,000",19,47.757,-94.498001,273.743,5.09
56631,PO box,27,"Bowstring, MN",,,,,,,,,
56633,standard,27,"Cass Lake, MN","Farden, Farris, Pike Bay, Schley, Wilkinson","4,701","2,701","$46,541",11,47.319,-94.500999,220.406,86.378
56634,standard,27,"Clearbrook, MN","Eddy, Greenwood, Leon, Minnewaska","1,455",785,"$67,875",49,47.681,-95.398003,119.56,2.074
56636,standard,27,"Deer River, MN","Deer Riv, Inger, Morse, Oteneagen, Zemple","4,977","3,300","$61,979",37,47.438,-93.918999,450.118,109.468
56637,standard,27,"Talmoon, MN",,196,196,"$78,750",67,47.608002,-93.830002,23.771,3.269
56639,standard,27,"Effie, MN","Bigfork, Craigville",422,527,"$57,500",29,47.918999,-93.536003,301.906,5.215
56641,standard,27,"Federal Dam, MN",,351,373,"$51,250",18,47.222,-94.252998,31.589,7.581
56644,standard,27,"Gonvick, MN","Berner, Hangaard, Pine Lake, Winsor",780,503,"$61,875",37,47.797001,-95.495003,103.291,2.402
56646,standard,27,"Gully, MN",Olga,530,234,"$80,781",69,47.773998,-95.633003,78.411,1.192
56647,standard,27,"Hines, MN",Hagali,608,416,"$59,375",32,47.689999,-94.619003,80.486,6.872
56649,standard,27,"International Falls, MN",Intl Falls,"9,036","5,232","$70,043",53,48.575001,-92.917,257.643,91.614
56650,standard,27,"Kelliher, MN","Saum, Shotley",766,526,"$56,875",28,47.998001,-94.556999,179.51,0.101
56651,standard,27,"Lengby, MN",,652,496,"$58,750",31,47.453999,-95.616997,66.683,3.371
56652,standard,27,"Leonard, MN","Clover, Dudley, Holst, Sinclair",549,370,"$82,679",72,47.733002,-95.249001,84.151,3.202
56653,standard,27,"Littlefork, MN","Happyland, Lindford","1,366",861,"$67,344",48,48.271,-93.509003,631.29,1.299
56654,standard,27,"Loman, MN",Black River,136,119,"$53,750",22,48.431,-93.964996,118.234,0.709
56655,standard,27,"Longville, MN","Boy Lake, Brevik, Inguadona, Kego, Wabedo","1,430","2,320","$60,481",34,47.028999,-94.231003,105.281,28.176
56657,standard,27,"Marcell, MN",,295,551,"$39,732",5,47.573002,-93.637001,55.552,8.831
56658,standard,27,"Margie, MN",,0,37,,,48.063,-93.842003,72.495,0.012
56659,standard,27,"Max, MN",,68,68,,,47.653,-94.016998,13.146,1.341
56660,standard,27,"Mizpah, MN","Forest Grove, Gemmell, Mozeppa",337,240,"$61,719",37,47.991001,-94.192001,180.237,0.413
56661,standard,27,"Northome, MN","Ardenhurst, Bergville, Dora Lake, Grattan, Kinghurst, Nore, Shooks, Wildwood",862,801,"$55,066",24,47.861,-94.195999,392.841,10.195
56662,standard,27,"Outing, MN","Beulah, Crooked Lake, Rheiderland, Trelipe",494,"1,183","$60,833",35,46.862,-93.852997,59.888,5.646
56663,standard,27,"Pennington, MN",Blackduck,178,219,"$58,125",30,47.466,-94.446999,56.602,11.84
56666,PO box,27,"Ponemah, MN",,"1,224",286,"$33,490",2,48.033001,-94.820999,43.976,0.008
56667,standard,27,"Puposky, MN","Alaska, Durand, Liberty, Maple Ridge, Nebish, O Brien",588,315,"$87,500",76,47.728001,-94.925003,91.679,7.854
56668,PO box,27,"Ranier, MN",,147,61,"$64,167",42,48.612999,-93.347,0.155,0.002
56669,standard,27,"Kabetogama, MN",Ray,303,451,"$55,694",25,48.383999,-93.135002,219.511,19.202
56670,PO box,27,"Redby, MN",,"1,204",318,"$27,500",1,47.828999,-94.864998,46.479,0.68
56671,PO box,27,"Redlake, MN",,"3,383",992,"$43,589",8,47.895,-95.305,220.775,6.07
56672,standard,27,"Remer, MN","Boy River, Lima, Slater, Smoky Hollow, Thunder Lake","2,026","2,646","$61,250",36,47.073002,-94.001999,432.807,39.094
56673,standard,27,"Roosevelt, MN","Arnesen, Laona",735,653,"$61,827",37,48.821999,-95.105003,117.457,8.121
56676,standard,27,"Shevlin, MN","Pinewood, Alida, Bear Creek, Moose Creek","1,640","1,065","$70,208",53,47.540001,-95.195999,204.072,9.277
56678,standard,27,"Solway, MN","Becida, Lammers","1,190",646,"$68,036",49,47.422001,-95.117996,123.403,2.232
56679,PO box,27,"South International Falls, MN","S Intl Falls, S Int Falls",,,,,,,,
56680,standard,27,"Spring Lake, MN","Oslund, Sand Lake",133,189,"$58,750",31,47.659,-93.955002,28.931,3.05
56681,standard,27,"Squaw Lake, MN",Good Hope,267,337,"$53,125",21,47.613998,-94.238998,103.969,10.002
56682,standard,27,"Swift, MN",Roosevelt,,,,,,,,
56683,standard,27,"Tenstrike, MN",,854,421,"$66,111",46,47.736,-94.750999,61.941,6.367
56684,standard,27,"Trail, MN",,275,150,"$73,125",58,47.855999,-95.698997,99.986,0.216
56685,standard,27,"Waskish, MN",,88,255,"$45,000",10,48.238998,-94.530998,126.03,0.156
56686,standard,27,"Williams, MN","Birch Beach, Long Point, Lude",725,816,"$86,397",75,48.784,-94.912003,176.297,3.442
56687,PO box,27,"Wilton, MN",Eckles,37,27,"$73,125",58,47.500999,-94.995003,1.828,0.012
56688,standard,27,"Wirt, MN",,132,193,"$56,875",28,47.772999,-93.912003,111.201,1.723
56701,standard,27,"Thief River Falls, MN","Thief Rvr Fls, Rosewood, Tr Falls","12,998","6,022","$75,573",62,48.120998,-96.192001,381.418,1.533
56710,standard,27,"Alvarado, MN",,550,259,"$66,563",46,48.215,-97.001999,42.171,0
56711,PO box,27,"Angle Inlet, MN",Penasse,0,219,,,49.314999,-94.962997,18.905,10.55
56713,standard,27,"Argyle, MN",,"1,049",453,"$86,719",76,48.351002,-96.814003,191.291,0.017
56714,standard,27,"Badger, MN",,"1,202",603,"$62,500",38,48.784,-96.004997,207.543,0.04
56715,standard,27,"Brooks, MN",,367,173,"$81,250",70,47.808998,-95.941002,64.091,0
56716,standard,27,"Crookston, MN",Gentilly,"9,207","3,872","$76,839",64,47.743,-96.555,316.875,0.038
56720,PO box,27,"Donaldson, MN",,7,16,,,48.57,-96.892998,18.994,0.003
56721,standard,27,"East Grand Forks, MN","E Grand Forks, E G Forks","10,242","4,490","$89,435",78,47.971001,-96.949997,188.602,0.471
56722,standard,27,"Euclid, MN",,338,152,"$89,375",78,47.985001,-96.646004,144.697,0.024
56723,standard,27,"Fisher, MN",,878,353,"$100,000",85,47.808998,-96.806,113.971,0
56724,standard,27,"Gatzke, MN",,140,124,"$78,750",67,48.445999,-95.736,114.797,0
56725,standard,27,"Goodridge, MN",Erie,951,440,"$73,571",59,48.150002,-95.797997,291.325,0.049
56726,standard,27,"Greenbush, MN",,"1,702",744,"$75,455",62,48.754002,-96.238998,314.339,0.325
56727,standard,27,"Grygla, MN",,687,611,"$68,542",50,48.289001,-95.412003,822.352,0.482
56728,standard,27,"Hallock, MN",Northcote,"1,493",812,"$89,167",78,48.783001,-97.008003,193.921,1.157
56729,standard,27,"Halma, MN",,97,68,"$45,625",11,48.669998,-96.561996,56.9,0.282
56731,PO box,27,"Humboldt, MN",,79,54,"$90,417",79,48.912998,-97.072998,37.725,0.004
56732,standard,27,"Karlstad, MN",,"1,098",698,"$60,000",33,48.584,-96.467003,140.468,1.136
56733,standard,27,"Kennedy, MN",,303,215,"$83,889",73,48.638,-96.896004,146.562,0.359
56734,standard,27,"Lake Bronson, MN",,509,314,"$85,000",74,48.77,-96.603996,182.254,1.185
56735,standard,27,"Lancaster, MN",Orleans,746,448,"$75,486",62,48.91,-96.635002,339.259,3.429
56736,standard,27,"Mentor, MN",,962,"1,030","$79,750",68,47.709,-96.191002,106.463,4.205
56737,standard,27,"Middle River, MN",,860,516,"$58,194",30,48.433998,-96.037003,191.281,13.362
56738,standard,27,"Newfolden, MN",Holt,"1,588",674,"$79,028",67,48.334999,-96.335999,178.937,0.001
56740,standard,27,"Noyes, MN",Hallock,,,,,,,,
56741,PO box,27,"Oak Island, MN",Warroad,0,166,,,49.306999,-94.855003,5.052,0.289
56742,standard,27,"Oklee, MN",,"1,027",457,"$62,917",39,47.928001,-95.806999,126.937,0.022
56744,standard,27,"Oslo, MN",,505,261,"$56,818",27,48.243999,-97.127998,102.538,1.927
56748,standard,27,"Plummer, MN",,668,291,"$83,594",73,47.922001,-96.010002,86.678,0
56750,standard,27,"Red Lake Falls, MN",Rl Falls,"2,288","1,144","$78,490",66,47.893002,-96.293999,231.606,0.074
56751,standard,27,"Roseau, MN","Pencer, Ross, Pinecreek","5,728","2,792","$81,458",70,48.810001,-95.733002,467.488,2.693
56754,standard,27,"Saint Hilaire, MN",,536,249,"$83,125",72,47.999001,-96.189003,36.897,0.128
56755,standard,27,"Saint Vincent, MN",Hallock,66,49,"$76,250",63,48.970001,-97.097,48.03,0.222
56756,standard,27,"Salol, MN",,685,318,"$64,904",43,48.893002,-95.538002,106.025,0.008
56757,standard,27,"Stephen, MN",,907,455,"$82,188",71,48.478001,-96.898003,221.464,0.521
56758,standard,27,"Strandquist, MN",Florian,303,232,"$73,333",58,48.465,-96.511002,106.675,0.198
56759,standard,27,"Strathcona, MN",,240,169,"$87,679",77,48.550999,-96.081001,147.109,2.495
56760,standard,27,"Viking, MN",,327,181,"$78,929",67,48.243999,-96.453003,74.333,0
56761,standard,27,"Wannaska, MN",Skime,464,278,"$59,167",32,48.603001,-95.695999,106.577,0
56762,standard,27,"Warren, MN","Angus, Radium","2,569","1,227","$77,012",64,48.168999,-96.739998,339.93,0
56763,standard,27,"Warroad, MN",Swift,"4,977","2,506","$75,192",61,48.814999,-95.361,243.012,0.693
56901,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
56902,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
56904,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
56915,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
56920,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
56933,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
56944,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
56945,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
56950,unique,11,"Parcel Return Service, DC","Prs, Fedex, Parcel Return Svc",,,,,,,,
56965,unique,11,"Parcel Return Service, DC",,,,,,,,,
56972,unique,11,"Parcel Return Service, DC","Prs, Parcel Return Svc",,,,,,,,
57001,standard,46,"Alcester, SD","Big Springs, Nora","1,667",802,"$60,125",33,42.988998,-96.638,127.2,0.11
57002,standard,46,"Aurora, SD",,"1,062",442,"$84,300",73,44.296001,-96.677002,59.458,0
57003,standard,46,"Baltic, SD",,"1,916",738,"$88,438",77,43.745998,-96.754997,48.183,0.15
57004,standard,46,"Beresford, SD","Alsen, Emmet","3,862","1,625","$77,308",65,43.078999,-96.792,198.929,0.073
57005,standard,46,"Brandon, SD","Corson, Rowena","11,498","4,385","$100,909",85,43.591999,-96.585999,51.434,0.265
57006,standard,46,"Brookings, SD",Lake Campbell,"26,526","10,877","$89,769",78,44.314999,-96.795998,155.517,1.704
57007,unique,46,"Brookings, SD","Sd State Univ, South Dakota State Univ",,,,,,,,
57010,standard,46,"Burbank, SD",,393,284,"$76,310",63,42.819,-96.816002,56.428,1.139
57012,standard,46,"Canistota, SD",Rumpus Ridge,"1,186",570,"$80,972",70,43.594002,-97.278,85.162,0.76
57013,standard,46,"Canton, SD",,"4,955","1,833","$81,724",70,43.278,-96.616997,136.762,0.185
57014,standard,46,"Centerville, SD",Dalesburg,"1,380",701,"$75,060",61,43.112,-96.956001,132.959,0.018
57015,standard,46,"Chancellor, SD",,800,321,"$88,125",77,43.417999,-96.980003,49.003,0
57016,standard,46,"Chester, SD","Franklin, Lake Brandt",812,535,"$105,625",87,43.898998,-96.959,33.922,2.006
57017,standard,46,"Colman, SD",,"1,412",634,"$87,250",76,44.014999,-96.819,125.855,0.58
57018,standard,46,"Colton, SD",Huntimer,"1,337",527,"$82,500",71,43.798,-96.981003,81.744,1.494
57020,standard,46,"Crooks, SD",Renner,"1,442",552,"$102,500",86,43.681,-96.82,16.206,0.004
57021,standard,46,"Davis, SD",,253,116,"$96,625",83,43.264999,-96.972,31.131,0.029
57022,standard,46,"Dell Rapids, SD",,"5,173","2,021","$89,239",78,43.841,-96.717003,131.161,0.471
57024,standard,46,"Egan, SD",,512,225,"$71,250",55,43.988998,-96.679001,31.951,0
57025,standard,46,"Elk Point, SD","Junction City, Richland, Spink","3,045","1,350","$91,551",80,42.728001,-96.697998,132.538,2.234
57026,standard,46,"Elkton, SD",Ward,"1,360",577,"$71,591",55,44.259998,-96.517998,157.648,0.037
57027,standard,46,"Fairview, SD",,154,36,"$204,583",99,43.18,-96.516998,5.88,0.018
57028,standard,46,"Flandreau, SD",,"3,425","1,536","$74,850",61,44.062,-96.599998,200.107,0.376
57029,standard,46,"Freeman, SD",,"2,335","1,067","$68,487",50,43.339001,-97.485001,191.451,0.096
57030,standard,46,"Garretson, SD","Sherman, Palisade","2,878","1,217","$86,034",75,43.737999,-96.519997,150.198,0.391
57031,standard,46,"Gayville, SD",,815,372,"$92,625",80,42.875999,-97.185997,48.336,2.081
57032,standard,46,"Harrisburg, SD",Lake Alvin,"8,549","2,788","$85,858",75,43.424,-96.678001,48.792,0.136
57033,standard,46,"Hartford, SD",Wall Lake,"5,694","2,139","$89,396",78,43.618,-96.960999,117.261,1.326
57034,standard,46,"Hudson, SD","Moe, Norway Center",884,356,"$106,250",88,43.119999,-96.554001,72.458,0.013
57035,standard,46,"Humboldt, SD",Wellington,"1,061",427,"$82,798",72,43.626999,-97.080002,85.988,1.932
57036,standard,46,"Hurley, SD","Flyger, Turkey Ridge",551,325,"$79,250",67,43.278,-97.139,91.191,0.307
57037,standard,46,"Irene, SD",Mayfield,983,422,"$63,681",41,43.105,-97.249001,99.628,0.049
57038,standard,46,"Jefferson, SD",,"1,427",675,"$123,036",93,42.584999,-96.577003,53.43,2.524
57039,standard,46,"Lennox, SD",Naomi,"3,756","1,463","$83,359",72,43.338001,-96.875,88.27,0.008
57040,standard,46,"Lesterville, SD",,333,183,"$64,375",42,43.061001,-97.586998,65.777,0.073
57041,PO box,46,"Lyons, SD",,101,41,,,43.73,-96.867996,2.977,0
57042,standard,46,"Madison, SD","Junius, Lake Herman, Orland","9,378","3,686","$75,399",62,43.987,-97.156998,205.204,4.281
57043,standard,46,"Marion, SD",,"1,377",649,"$72,000",56,43.423,-97.309998,109.169,0.014
57045,standard,46,"Menno, SD",,"1,097",543,"$65,192",44,43.205002,-97.528,122.038,0.182
57046,standard,46,"Mission Hill, SD",,851,370,"$82,153",71,42.958,-97.306999,47.007,0.725
57047,standard,46,"Monroe, SD",,275,130,"$64,375",42,43.521,-97.211998,14.742,0
57048,standard,46,"Montrose, SD",Ramsey,"1,217",557,"$78,889",67,43.742001,-97.199997,127.729,0.41
57049,standard,46,"North Sioux City, SD","Dakota Dunes, Mccook Lake, N Sioux City","6,521","3,103","$108,021",88,42.522999,-96.510002,14.148,1.493
57050,standard,46,"Nunda, SD",,325,126,,,44.157001,-97.019997,39.985,0.838
57051,standard,46,"Oldham, SD",,290,187,"$58,906",31,44.233002,-97.337997,63.75,1.749
57052,standard,46,"Olivet, SD",Wittenberg,330,164,"$106,875",88,43.292,-97.708,73.145,0.052
57053,standard,46,"Parker, SD",,"1,876",888,"$87,000",76,43.41,-97.139999,142.265,0
57054,standard,46,"Ramona, SD",,537,299,"$67,917",49,44.131001,-97.260002,115.299,0.37
57055,standard,46,"Renner, SD",Crooks,"1,256",518,"$87,895",77,43.667,-96.744003,17.44,0.075
57057,standard,46,"Rutland, SD",,268,99,"$84,250",73,44.102001,-96.959,28.786,0.1
57058,standard,46,"Salem, SD","Center, Unityville","1,897",802,"$70,938",54,43.737,-97.398003,159.058,0.626
57059,standard,46,"Scotland, SD",,"1,221",698,"$71,750",56,43.118999,-97.764,149.778,0.262
57061,PO box,46,"Sinai, SD",Lake Sinai,71,52,"$33,750",2,44.242001,-97.043999,0.217,0
57062,standard,46,"Springfield, SD",Running Water,"2,377",631,"$73,750",59,42.846001,-97.945,101.146,6.399
57063,standard,46,"Tabor, SD","Janousek, Lakeport",816,389,"$77,813",65,42.93,-97.684998,90.976,14.97
57064,standard,46,"Tea, SD",,"6,778","2,165","$91,607",80,43.456001,-96.874001,26.014,0
57065,standard,46,"Trent, SD",,335,172,"$62,292",38,43.904999,-96.615997,30.277,0
57066,standard,46,"Tyndall, SD",Kingsbury,"1,614",734,"$61,292",36,42.990002,-97.870003,117.04,0.034
57067,standard,46,"Utica, SD",Janesville,403,175,"$85,833",75,43.046001,-97.469002,65.368,0.349
57068,standard,46,"Valley Springs, SD","Valley Spgs, Ben Claire","1,397",644,"$86,739",76,43.575001,-96.496002,44.836,0.03
57069,standard,46,"Vermillion, SD","Meckling, Greenfield, Hub City, Westerville","11,950","5,084","$89,610",78,42.842999,-96.974998,164.274,3.034
57070,standard,46,"Viborg, SD","Center Point, Hooker, Midway, Swan Lake","1,421",768,"$67,841",49,43.18,-97.172997,94.743,0.273
57071,standard,46,"Volga, SD",,"3,015","1,342","$82,750",72,44.272999,-96.958,119.269,1.541
57072,standard,46,"Volin, SD",,695,318,"$79,464",68,42.988998,-97.189003,86.658,0.19
57073,standard,46,"Wakonda, SD",,734,339,"$67,500",48,43.006001,-97.055,68.981,0.019
57075,standard,46,"Wentworth, SD","Lake Madison, Smiths Park","1,099",875,"$101,346",85,44.004002,-96.959999,67.995,4.085
